customer_id,gender,is_senior_citizen,partner,dependents,phone_service,phone_service_desc,internet_service,service_type,internet_service_desc,contract_type,contract_type_desc,payment_type,monthly_charges,total_charges,tenure_in_months,tenure_full_months,avg_monthly_charges,charges_match,churn,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents
0206-TBWLC,Female,0,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Mailed check,114.65,6049.5,52.76493676,52,$114.65,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
0207-MDKNV,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,105.1,1582.75,15.05946717,15,$105.10,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
0208-BPQEJ,Female,0,Yes,Yes,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Bank transfer (automatic),19.4,198.1,10.21134021,10,$19.40,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,3
0212-ISBBF,Female,0,No,No,0,No Phone Service,1,Internet Only,DSL,0,Month-to-Month,Electronic check,50.35,1098.85,21.82423039,21,$50.35,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,0
0214-JHPFW,Female,0,Yes,No,0,No Phone Service,1,Internet Only,DSL,2,2 Year,Bank transfer (automatic),57.8,4039.3,69.88408304,69,$57.80,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,1
0215-BQKGS,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Credit card (automatic),84.3,2438.6,28.92763938,28,$84.30,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
0218-QNVAS,Male,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Bank transfer (automatic),100.55,7113.75,70.74838389,70,$100.55,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
0219-QAERP,Male,0,Yes,No,1,One Line,0,Phone Only,No Internet Service,1,1 Year,Credit card (automatic),19.8,576.65,29.12373737,29,$19.80,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,1
0219-YTZUE,Male,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),84.8,371.9,4.385613208,4,$84.80,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3
0220-EBGCE,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,85.85,167.3,1.948747816,1,$85.85,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
0221-NAUXK,Male,0,No,Yes,1,One Line,0,Phone Only,No Internet Service,1,1 Year,Bank transfer (automatic),19.95,219.5,11.00250627,11,$19.95,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,2
0221-WMXNQ,Male,1,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,75.35,273.4,3.628400796,3,$75.35,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
0222-CNVPT,Male,1,No,No,0,No Phone Service,1,Internet Only,DSL,0,Month-to-Month,Credit card (automatic),48.8,2555.05,52.35758197,52,$48.80,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,0
0224-HJAPT,Male,0,No,No,2,Two or More Lines,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,47.15,223.15,4.732767762,4,$47.15,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
0224-NIJLP,Male,0,Yes,Yes,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Mailed check,20.15,165.5,8.213399504,8,$20.15,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3
0224-RLWWD,Female,1,No,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,44.3,89.3,2.015801354,2,$44.30,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
0225-ZORZP,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,84.3,235.05,2.788256228,2,$84.30,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
0228-MAUWC,Male,0,No,No,2,Two or More Lines,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,59.55,1144.6,19.22082284,19,$59.55,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
0229-LFJAF,Male,0,No,No,2,Two or More Lines,1,Phone & Internet,DSL,2,2 Year,Bank transfer (automatic),69.65,4908.25,70.47020818,70,$69.65,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
0230-UBYPQ,Male,1,Yes,No,0,No Phone Service,1,Internet Only,DSL,1,1 Year,Bank transfer (automatic),36.1,2298.9,63.68144044,63,$36.10,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,1
0230-WEQUW,Male,0,Yes,No,0,No Phone Service,1,Internet Only,DSL,2,2 Year,Bank transfer (automatic),56.6,3789.2,66.94699647,66,$56.60,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,1
0231-LXVAP,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,75.9,75.9,1,1,$75.90,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
0233-FTHAV,Female,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Bank transfer (automatic),79.2,4765,60.16414141,60,$79.20,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
0234-TEVTT,Female,0,Yes,Yes,0,No Phone Service,1,Internet Only,DSL,1,1 Year,Credit card (automatic),45,2196.3,48.80666667,48,$45.00,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,3
0235-KGSLC,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Credit card (automatic),85.55,85.55,1,1,$85.55,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
0236-HFWSV,Male,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,93.35,1444.65,15.47562935,15,$93.35,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
0237-YFUTL,Female,0,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),109.65,5405.8,49.3005016,49,$109.65,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
0238-WHBIQ,Male,0,Yes,Yes,2,Two or More Lines,1,Phone & Internet,DSL,2,2 Year,Credit card (automatic),89.7,6339.3,70.6722408,70,$89.70,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
0239-OXEXL,Female,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Mailed check,84.25,3847.6,45.66884273,45,$84.25,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
0244-LGNFY,Female,0,Yes,Yes,2,Two or More Lines,1,Phone & Internet,DSL,2,2 Year,Bank transfer (automatic),92.65,6733,72.67134377,72,$92.65,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
0247-SLUJI,Male,0,Yes,Yes,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,19.7,19.7,1,1,$19.70,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3
0248-IPDFW,Female,0,No,No,2,Two or More Lines,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,50.1,50.1,1,1,$50.10,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
0248-PGHBZ,Female,1,No,No,1,One Line,2,Phone & Internet,Fiber Optic,2,2 Year,Bank transfer (automatic),92.45,6140.85,66.42347215,66,$92.45,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
0253-ZTEOB,Female,0,Yes,Yes,2,Two or More Lines,1,Phone & Internet,DSL,2,2 Year,Electronic check,79.65,3870.3,48.5913371,48,$79.65,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
0254-FNMCI,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,2,2 Year,Electronic check,109.9,7624.2,69.37397634,69,$109.90,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
0254-KCJGT,Male,0,Yes,No,2,Two or More Lines,1,Phone & Internet,DSL,1,1 Year,Credit card (automatic),81.4,4354.45,53.49447174,53,$81.40,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1
0254-WWRKD,Female,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,1,1 Year,Credit card (automatic),50.55,3431.75,67.88822948,67,$50.55,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
0256-LTHVJ,Female,0,Yes,Yes,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,81.05,2227.1,27.47809994,27,$81.05,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3
0257-KXZGU,Female,0,Yes,Yes,2,Two or More Lines,1,Phone & Internet,DSL,0,Month-to-Month,Bank transfer (automatic),62.45,2045.55,32.755004,32,$62.45,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
0257-ZESQC,Female,1,Yes,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),75.2,1929.35,25.65625,25,$75.20,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1
0258-NOKBL,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,90.4,268.45,2.969579646,2,$90.40,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
0259-GBZSH,Male,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,85.65,181.5,2.119089317,2,$85.65,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
0260-ZDLGK,Female,0,No,Yes,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Mailed check,72.9,651.4,8.935528121,8,$72.90,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,2
0263-FJTQO,Male,0,Yes,Yes,2,Two or More Lines,1,Phone & Internet,DSL,2,2 Year,Credit card (automatic),70.5,3486.65,49.45602837,49,$70.50,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
0264-CNITK,Female,0,Yes,Yes,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Bank transfer (automatic),20.1,1389.6,69.13432836,69,$20.10,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,3
0265-EDXBD,Male,1,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,74.9,2303.35,30.75233645,30,$74.90,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1
0265-PSUAE,Female,0,Yes,Yes,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),100.7,1522.7,15.12115194,15,$100.70,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
0266-CLZKZ,Female,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,2,2 Year,Bank transfer (automatic),105.65,6717.9,63.58637009,63,$105.65,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
0266-GMEAO,Male,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,2,2 Year,Credit card (automatic),114.3,8058.55,70.50349956,70,$114.30,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
0268-QKIWO,Female,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Electronic check,19.75,58.85,2.979746835,2,$19.75,TRUE,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,0
0269-XFESX,Male,0,Yes,Yes,2,Two or More Lines,0,Phone Only,No Internet Service,1,1 Year,Mailed check,24.35,538.5,22.11498973,22,$24.35,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3
0270-THENM,Male,0,Yes,Yes,2,Two or More Lines,1,Phone & Internet,DSL,2,2 Year,Bank transfer (automatic),69.85,5102.35,73.04724409,73,$69.85,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
0274-JKUJR,Male,0,Yes,Yes,0,No Phone Service,1,Internet Only,DSL,0,Month-to-Month,Mailed check,58.85,465.7,7.913338997,7,$58.85,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,3
0277-BKSQP,Male,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,54.4,475.1,8.733455882,8,$54.40,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
0277-ORXQS,Male,0,Yes,Yes,0,No Phone Service,1,Internet Only,DSL,2,2 Year,Bank transfer (automatic),50.55,3364.55,66.55885262,66,$50.55,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,3
0278-YXOOG,Male,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,21.05,113.85,5.408551069,5,$21.05,TRUE,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,0
0280-XJGEX,Male,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),103.7,5036.3,48.56605593,48,$103.70,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
0281-CNTZX,Male,0,Yes,No,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Bank transfer (automatic),19.95,1234.8,61.89473684,61,$19.95,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,1
0282-NVSJS,Female,1,Yes,Yes,0,No Phone Service,1,Internet Only,DSL,0,Month-to-Month,Mailed check,29.3,355.9,12.14675768,12,$29.30,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,3
0285-INHLN,Male,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Credit card (automatic),54.75,1510.3,27.58538813,27,$54.75,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
0289-IVARM,Female,0,No,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,60.55,1982.6,32.74318745,32,$60.55,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
0292-WEGCH,Female,0,Yes,Yes,2,Two or More Lines,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,86.2,4524.05,52.48317865,52,$86.20,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
0295-PPHDO,Male,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,95.45,95.45,1,1,$95.45,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
0295-QVKPB,Male,0,No,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Credit card (automatic),63.95,318.1,4.974198593,4,$63.95,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
0297-RBCSG,Male,0,No,No,1,One Line,1,Phone & Internet,DSL,1,1 Year,Bank transfer (automatic),65.35,1231.85,18.85003826,18,$65.35,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
0298-XACET,Male,0,Yes,Yes,0,No Phone Service,1,Internet Only,DSL,2,2 Year,Mailed check,50.2,2554,50.87649402,50,$50.20,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,3
0301-FIDRB,Female,0,Yes,Yes,0,No Phone Service,1,Internet Only,DSL,2,2 Year,Bank transfer (automatic),63.8,4684.3,73.42163009,73,$63.80,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,3
0301-KOBTQ,Male,0,No,No,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Bank transfer (automatic),20.05,614.45,30.64588529,30,$20.05,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0
0302-JOIVN,Female,0,Yes,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,101.15,842.9,8.333168562,8,$101.15,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1
0303-UNCIP,Male,0,No,No,2,Two or More Lines,1,Phone & Internet,DSL,1,1 Year,Mailed check,65,2531.8,38.95076923,38,$65.00,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
0303-WMMRN,Male,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,19.25,86.05,4.47012987,4,$19.25,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0
0305-SQECB,Female,0,No,Yes,0,No Phone Service,1,Internet Only,DSL,1,1 Year,Mailed check,36.05,402.6,11.16782247,11,$36.05,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,2
0306-JAELE,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,96.1,453.4,4.718002081,4,$96.10,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
0307-BCOPK,Female,0,No,No,1,One Line,0,Phone Only,No Internet Service,1,1 Year,Mailed check,19.05,326.65,17.14698163,17,$19.05,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0
0308-GIQJT,Male,1,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Bank transfer (automatic),105.75,7382.85,69.8141844,69,$105.75,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
0308-IVGOK,Female,0,No,No,0,No Phone Service,1,Internet Only,DSL,1,1 Year,Credit card (automatic),40.4,422.6,10.46039604,10,$40.40,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,0
0310-MVLET,Female,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,99.15,6010.05,60.61573374,60,$99.15,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3
0310-SUCIN,Female,0,Yes,No,1,One Line,1,Phone & Internet,DSL,1,1 Year,Bank transfer (automatic),84.8,6046.1,71.29834906,71,$84.80,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
0310-VQXAM,Male,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,19.85,178.8,9.007556675,9,$19.85,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0
0311-QYWSS,Female,0,No,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,49.45,314.6,6.3619818,6,$49.45,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
0311-UNPFF,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),88.8,2274.35,25.61204955,25,$88.80,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
0314-TKOSI,Female,0,No,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Mailed check,55.15,322.9,5.85494107,5,$55.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
0315-LVCRK,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,84.8,888.75,10.48054245,10,$84.80,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
0318-QUUOB,Male,0,Yes,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,80.55,80.55,1,1,$80.55,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1
0318-ZOPWS,Female,0,Yes,No,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Bank transfer (automatic),20.15,973.35,48.30521092,48,$20.15,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,1
0319-QZTCO,Female,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Credit card (automatic),58.7,168.6,2.872231687,2,$58.70,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
0320-DWVTU,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,2,2 Year,Mailed check,99.5,5424.25,54.51507538,54,$99.50,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
0320-JDNQG,Male,0,Yes,Yes,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,99.85,2331.3,23.34802203,23,$99.85,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3
0322-CHQRU,Male,0,No,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,45.35,89.5,1.97353914,1,$45.35,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
0322-YINQP,Male,0,No,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Mailed check,48.55,48.55,1,1,$48.55,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
0323-XWWTN,Male,0,No,Yes,2,Two or More Lines,0,Phone Only,No Internet Service,2,2 Year,Mailed check,26.4,121.25,4.59280303,4,$26.40,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,2
0324-BRPCJ,Female,1,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,100.2,6851.65,68.37974052,68,$100.20,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1
0325-XBFAC,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,94.7,740.3,7.817317846,7,$94.70,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
0326-VDYXE,Female,0,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Electronic check,97.65,6982.5,71.50537634,71,$97.65,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
0327-WFZSY,Male,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Electronic check,100,3835.55,38.3555,38,$100.00,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
0328-GRPMV,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,70.1,70.1,1,1,$70.10,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
0329-GTIAJ,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,97.9,315.3,3.220633299,3,$97.90,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
0330-BGYZE,Male,0,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Bank transfer (automatic),102.5,6157.6,60.07414634,60,$102.50,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1
0330-IVZHA,Female,0,Yes,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,69.95,330.15,4.719799857,4,$69.95,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1
0334-GDDSO,Male,1,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,81.35,233.7,2.872771973,2,$81.35,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
0334-ZFJSR,Female,0,Yes,No,2,Two or More Lines,1,Phone & Internet,DSL,1,1 Year,Credit card (automatic),66.05,3462.1,52.41635125,52,$66.05,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
0336-KXKFK,Male,0,No,No,0,No Phone Service,1,Internet Only,DSL,2,2 Year,Credit card (automatic),61.2,4390.25,71.73611111,71,$61.20,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,0
0336-PIKEI,Male,1,Yes,No,1,One Line,1,Phone & Internet,DSL,2,2 Year,Bank transfer (automatic),74.4,5360.75,72.0530914,72,$74.40,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1
0337-CNPZE,Female,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,106.3,4443.45,41.80103481,41,$106.30,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
0343-QLUZP,Male,0,No,No,0,No Phone Service,1,Internet Only,DSL,2,2 Year,Bank transfer (automatic),39.6,2424.5,61.22474747,61,$39.60,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,0
0345-HKJVM,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,89.3,577.6,6.468085106,6,$89.30,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
0345-XMMUG,Female,0,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,2,2 Year,Credit card (automatic),108.9,4854.3,44.57575758,44,$108.90,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
0347-UBKUZ,Female,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,19.9,320.45,16.10301508,16,$19.90,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0
0348-SDKOL,Female,0,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Credit card (automatic),102.1,5885.4,57.64348678,57,$102.10,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1
0354-VXMJC,Male,0,Yes,Yes,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Credit card (automatic),19.6,426.65,21.76785714,21,$19.60,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3
0354-WYROK,Female,1,Yes,Yes,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,98.9,2911.3,29.43680485,29,$98.90,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3
0356-ERHVT,Male,0,Yes,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Bank transfer (automatic),45.9,521.9,11.37037037,11,$45.90,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1
0356-OBMAC,Female,1,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,2,2 Year,Bank transfer (automatic),99.9,5706.3,57.12012012,57,$99.90,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
0357-NVCRI,Female,0,No,Yes,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Credit card (automatic),20.05,471.7,23.52618454,23,$20.05,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,2
0361-HJRDX,Female,0,No,No,0,No Phone Service,1,Internet Only,DSL,2,2 Year,Credit card (automatic),64.35,4539.6,70.54545455,70,$64.35,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,0
0362-RAOQO,Female,0,No,No,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Credit card (automatic),19.65,830.25,42.2519084,42,$19.65,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0
0362-ZBZWJ,Male,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,84.9,3067.2,36.12720848,36,$84.90,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
0363-QJVFX,Male,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Credit card (automatic),108.15,3432.9,31.74202497,31,$108.15,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
0363-SVHYR,Male,0,Yes,Yes,2,Two or More Lines,1,Phone & Internet,DSL,2,2 Year,Bank transfer (automatic),86.85,6263.8,72.12204951,72,$86.85,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
